"";"x";"predicted";"std.error";"conf.low";"conf.high";"group"
"244";12,2;7,65457987088098e-05;0,124409148145279;5,99834296402804e-05;9,76808518363055e-05;"Static REW"
"245";12,4;8,62160889498018e-06;0,141784780279012;6,5298289137168e-06;1,1383466720342e-05;"Dynamic non-REW"
"246";12,4;8,81088096241536e-06;0,14161437006327;6,67540916913011e-06;1,16294849249482e-05;"Static non-REW"
"247";12,4;9,11289947540825e-05;0,123582489776799;7,15272432647755e-05;0,000116101903176651;"Dynamic REW"
"248";12,4;7,58742090748777e-05;0,124965426094607;5,93923585276893e-05;9,6929460504031e-05;"Static REW"
"249";12,6;9,08151903038015e-06;0,142492720329458;6,86861912792197e-06;1,2007352214999e-05;"Dynamic non-REW"
"250";12,6;9,24432600918116e-06;0,142409735525449;6,99289237124681e-06;1,22206230099012e-05;"Static non-REW"
"251";12,6;9,0684895371348e-05;0,124110918282767;7,11049859962894e-05;0,00011565582625225;"Dynamic REW"
"252";12,6;7,5177912853383e-05;0,125631252581787;5,87705661450692e-05;9,61653606961165e-05;"Static REW"
"253";12,8;9,58941146582941e-06;0,143492519695597;7,23855570084866e-06;1,27037417204889e-05;"Dynamic non-REW"
"254";12,8;9,72119959329827e-06;0,143497128978708;7,33796975605241e-06;1,28784461543279e-05;"Static non-REW"
"255";12,8;9,02213725643644e-05;0,124738092375243;7,06546373365817e-05;0,000115206195426238;"Dynamic REW"
"256";12,8;7,44577006999055e-05;0,126415833765646;5,81180942201223e-05;9,53906661732139e-05;"Static REW"
"257";13;1,01505292089998e-05;0,144808909311899;7,64237259638778e-06;1,34818287266773e-05;"Dynamic non-REW"
"258";13;1,02459717354918e-05;0,144900466867555;7,71284764441925e-06;1,36110363260717e-05;"Static non-REW"
"259";13;8,97387467827805e-05;0,125471981489779;7,0175667583426e-05;0,000114754857774454;"Dynamic REW"
"260";13;7,37143849085295e-05;0,12732827424028;5,74350882848961e-05;9,4607419102711e-05;"Static REW"
"261";13,2;1,07708180353151e-05;0,146464913072721;8,08311385500662e-06;1,43521939135449e-05;"Dynamic non-REW"
"262";13,2;1,08236846619125e-05;0,146641928950875;8,11997082823956e-06;1,44276434818178e-05;"Static non-REW"
"263";13,2;8,92373504727977e-05;0,126320479259061;6,96676209217737e-05;0,000114303615304272;"Dynamic REW"
"264";13,2;7,29487978893886e-05;0,128377492724754;5,67218082584263e-05;9,3817573379682e-05;"Static REW"
"265";13,4;1,14570276662165e-05;0,148481416063484;8,56417647152097e-06;1,53270259101135e-05;"Dynamic non-REW"
"266";13,4;1,14600309385579e-05;0,148741553862419;8,56205490562797e-06;1,53388621936357e-05;"Static non-REW"
"267";13,4;8,8717527695858e-05;0,127291337097626;6,91301271315884e-05;0,000113854210342248;"Dynamic REW"
"268";13,4;7,21617906203811e-05;0,129572137594041;5,59786378579576e-05;9,30229791440922e-05;"Static REW"
"269";13,6;1,22168291598693e-05;0,150876798852706;9,08935979548091e-06;1,64203813546216e-05;"Dynamic non-REW"
"270";13,6;1,21614435416333e-05;0,151216902473972;9,04212323946523e-06;1,63568385370735e-05;"Static non-REW"
"271";13,6;8,81796337355654e-05;0,128392097411599;6,85629127281639e-05;0,000113408311462363;"Dynamic REW"
"272";13,6;7,13542310770716e-05;0,130920504591652;5,52060924573642e-05;9,22253688992341e-05;"Static REW"
"273";13,8;1,30589512872422e-05;0,153666661121093;9,66292208420405e-06;1,76484922153163e-05;"Dynamic non-REW"
"274";13,8;1,29351998051658e-05;0,154082809918351;9,56354884230479e-06;1,74955132103253e-05;"Static non-REW"
"275";13,8;8,76240346934678e-05;0,129630028097973;6,79658112035325e-05;0,00011296750029499;"Dynamic REW"
"276";13,8;7,05270026448131e-05;0,132430459148721;5,44048250402697e-05;9,14263456068377e-05;"Static REW"
"277";14;1,39933391761282e-05;0,156863650829001;1,02896449090374e-05;1,90301299980253e-05;"Dynamic non-REW"
"278";14;1,37895415271586e-05;0,157351240045264;1,01301015264356e-05;1,87709080367882e-05;"Static non-REW"
"279";14;8,70511070743431e-05;0,131012060073496;6,73387720431465e-05;0,000112533259551088;"Dynamic REW"
"280";14;6,96810025171392e-05;0,134109365678925;5,35756299476974e-05;9,06273730812292e-05;"Static REW"
"281";14,2;1,50313391143521e-05;0,160477406062898;1,09749062432001e-05;2,05870384500515e-05;"Dynamic non-REW"
"282";14,2;1,47338139184324e-05;0,161031247381347;1,07460007423985e-05;2,02014643890847e-05;"Static non-REW"
"283";14,2;8,64612373616419e-05;0,132544729559201;6,66818682156338e-05;0,000112106962572425;"Dynamic REW"
"284";14,2;6,88171400844597e-05;0,135964026017122;5,27194441938777e-05;8,98297689302393e-05;"Static REW"
"285";14,4;1,61859141314522e-05;0,164514607030566;1,1724763252565e-05;2,23444487471391e-05;"Dynamic non-REW"
"286";14,4;1,57786265563512e-05;0,165129042653851;1,14159746653752e-05;2,1808443713607e-05;"Static non-REW"
"287";14,4;8,58548215837647e-05;0,134234126736686;6,59953018749586e-05;0,000111689864676997;"Dynamic REW"
"288";14,4;6,7936335317087e-05;0,138000628829448;5,18373462148974e-05;8,90347001985699e-05;"Static REW"
"289";14,6;1,7471895850246e-05;0,168979126849699;1,25460460699678e-05;2,43316940259801e-05;"Dynamic non-REW"
"290";14,6;1,69360400737016e-05;0,169648149936674;1,2145326272811e-05;2,3616402302419e-05;"Static non-REW"
"291";14,6;8,52322648718447e-05;0,136085852188772;6,52794080719937e-05;0,000111283096510986;"Dynamic REW"
"292";14,6;6,70395171465788e-05;0,140224711365836;5,0930552016948e-05;8,8243181766193e-05;"Static REW"
"293";14,8;1,89062791459705e-05;0,173872262998078;1,34464641545826e-05;2,65829436347776e-05;"Dynamic non-REW"
"294";14,8;1,82197829889608e-05;0,174589637528274;1,29400073799658e-05;2,56537548459726e-05;"Static non-REW"
"295";14,8;8,45939810097295e-05;0,138104982250841;6,45346563430178e-05;0,000110887659547909;"Dynamic REW"
"296";14,8;6,61276218493416e-05;0,142641134386611;5,00004087965525e-05;8,74560774476058e-05;"Static REW"
"297";15;2,05085674077737e-05;0,179193027274317;1,44347272137386e-05;2,91380817889521e-05;"Dynamic non-REW"
"298";15;1,9645503889678e-05;0,179952401338528;1,38067018529201e-05;2,79534442185897e-05;"Static non-REW"
"299";15;8,39403919768617e-05;0,140296044048942;6,37616501213615e-05;0,000110504423796724;"Dynamic REW"
"300";15;6,52015914363896e-05;0,14525407051538;4,90483862063538e-05;8,66741036353872e-05;"Static REW"
